sentence_id,word,label
68,vehicle,O
68,in,O
68,between,O
68,lanes,O
68,the,O
68,other,O
68,symptom,O
72,driving,O
72,on,O
72,highway,O
72,10,O
72,lake,O
72,city,O
72,to,O
72,jacksonville,O
72,fl,O
72,suddenly,O
72,heavy,B-C
72,rain,I-C
72,caused,O
72,car,B-E
72,to,I-E
72,skid,I-E
72,driving,I-E
72,in,I-E
72,autopilot,I-E
72,mode,I-E
72,at,O
72,70mph,O
72,the,O
72,road,O
72,changed,O
72,from,O
72,asphalt,O
72,to,O
72,concrete,O
72,and,O
72,car,O
72,could,O
72,not,O
72,handle,O
72,that,O
72,change,O
72,car,O
72,went,O
72,into,O
72,hydroplanskid,O
72,mode,O
72,with,O
72,15,O
72,snake,O
72,lapses,O
72,before,O
72,i,O
72,could,O
72,bring,O
72,it,O
72,to,O
72,rest,O
72,on,O
72,shoulder,O
72,we,O
72,were,O
72,lucky,O
72,to,O
72,have,O
72,survived,O
72,as,O
72,a,O
72,semi,O
72,truck,O
72,was,O
72,just,O
72,20,O
72,seconds,O
72,behind,O
72,us,O
72,the,O
72,car,O
72,even,O
72,after,O
72,halting,O
72,accerelated,O
72,on,O
72,its,O
72,own,O
72,causing,O
72,another,O
72,small,O
72,burst,O
72,of,O
72,skiddingto,O
72,add,O
72,to,O
72,the,O
72,woes,O
72,-,O
72,the,O
72,auomated,O
72,wipers,O
72,on,O
72,this,O
72,car,O
72,are,O
72,too,O
72,slow,O
72,sudden,B-C
72,rain,I-C
72,pour,I-C
72,on,I-C
72,windshield,I-C
72,cause,O
72,lack,B-E
72,of,I-E
79,cause,
79,unknown,O
79,the,O
79,vehicle,O
79,was,O
79,stopped,O
79,just,O
79,before,O
79,entering,O
79,into,O
79,a,O
79,head,O
79,in,O
79,parking,O
79,space,O
79,when,O
79,with,O
79,the,O
79,brake,O
79,depressed,O
79,the,B-E
79,vehicle,I-E
79,accelerated,I-E
79,suddenly,O
79,and,O
79,uncontrollably,O
79,causing,O
79,it,O
79,to,O
79,jump,O
79,the,O
79,curb,O
79,and,O
79,take,O
79,down,O
79,a,O
79,retaining,O
79,wall,O
79,it,O
79,continued,O
79,through,O
79,the,O
79,wall,O
79,until,O
79,it,O
79,was,O
79,stopped,O
79,by,O
79,a,O
79,tree,O
79,vehicle,O
79,was,O
79,a,O
79,total,O
79,loss,O
79,vehicle,O
79,settings,O
79,at,O
79,the,O
79,time,O
79,of,O
79,incident,O
79,were,O
79,as,O
79,follows,O
79,there,O
79,is,O
79,no,O
79,autopilot,O
79,on,O
79,this,O
79,model,O
79,s,O
79,and,O
79,cruise,O
79,control,O
79,was,O
79,off,O
79,additionally,O
79,the,O
79,car,O
79,was,O
79,set,O
79,with,O
79,creep,O
79,mode,O
79,off,O
79,hvac,O
79,was,O
79,on,O
86,on,O
86,many,O
86,occasions,O
86,the,B-C
86,automatic,I-C
86,braking,I-C
86,system,I-C
86,and,I-C
86,blind,I-C
86,spot,I-C
86,detection,I-C
86,systems,I-C
86,have,I-C
86,engaged,I-C
86,at,I-C
86,inappropriate,I-C
86,times,I-C
86,most,O
86,recently,O
86,the,O
86,automatic,O
86,braking,O
86,system,O
86,engaged,O
86,when,O
86,safely,O
86,merging,O
86,with,O
86,proper,O
86,signaling,O
86,from,O
86,the,O
86,right,O
86,lane,O
86,which,O
86,was,O
86,ending,O
86,to,O
86,the,O
86,next,O
86,to,O
86,the,O
86,left,O
86,lane,O
86,when,O
86,the,O
86,only,O
86,vehicle,O
86,in,O
86,the,O
86,vicinity,O
86,was,O
86,fully,O
86,in,O
86,the,O
86,left,O
86,turn,O
86,lane,O
86,there,O
86,was,O
86,enough,O
86,space,O
86,between,O
86,our,O
86,vehicle,O
86,and,O
86,the,O
86,vehicle,O
86,behind,O
86,to,O
86,avoid,O
86,a,O
86,rear,O
86,end,O
86,collision,O
86,but,O
86,the,O
86,hard,O
86,braking,O
86,was,O
86,unnecessary,O
86,and,O
86,could,O
86,have,O
86,caused,O
86,damage,B-E
86,or,I-E
86,more,I-E
86,serious,I-E
86,injuries,I-E
86,than,I-E
86,those,I-E
86,sustained,I-E
86,by,I-E
86,the,I-E
86,driver,I-E
86,and,I-E
86,passenger,I-E
86,caused,I-E
86,by,I-E
86,the,I-E
86,seatbelt,I-E
86,locking,I-E
86,on,I-E
86,the,I-E
86,collarbone,I-E
86,and,I-E
86,chest,I-E
86,because,O
86,of,O
86,the,O
86,sudden,O
86,application,O
86,of,O
86,brakes,O
86,another,O
86,recent,O
86,incident,O
86,was,O
86,on,O
86,the,O
86,freeway,O
86,when,O
86,safely,O
86,changing,O
92,tl,O
92,the,O
92,contact,O
92,owns,O
92,a,O
92,2013,O
92,ford,O
92,fusion,O
92,the,O
92,contact,O
92,stated,O
92,that,O
92,after,O
92,starting,O
92,the,O
92,vehicle,O
92,the,B-E
92,message,I-E
92,steering,I-E
92,assist,I-E
92,failure,I-E
92,had,I-E
92,displayed,I-E
92,and,I-E
92,the,I-E
92,steering,I-E
92,wheel,I-E
92,was,I-E
92,difficult,I-E
92,to,I-E
92,turn,I-E
92,in,I-E
92,either,I-E
92,direction,I-E
92,the,O
92,cause,O
92,of,O
92,the,O
92,failure,O
92,was,O
92,not,O
92,yet,O
92,determined,O
92,the,O
92,manufacturer,O
92,and,O
92,local,O
92,dealer,O
92,were,O
92,not,O
92,notified,O
92,the,O
92,failure,O
92,mileage,O
92,was,O
92,4300000,O
112,tl,O
112,the,O
112,contact,O
112,owns,O
112,a,O
112,2011,O
112,ford,O
112,fusion,O
112,the,O
112,contact,O
112,stated,O
112,that,O
112,after,O
112,starting,O
112,the,O
112,vehicle,O
112,the,B-E
112,power,I-E
112,steering,I-E
112,assist,I-E
112,fault,I-E
112,warning,I-E
112,light,I-E
112,displayed,I-E
112,on,I-E
112,the,I-E
112,instrument,I-E
112,panel,I-E
112,and,I-E
112,the,I-E
112,steering,I-E
112,wheel,I-E
112,became,I-E
112,difficult,I-E
112,to,I-E
112,turn,I-E
112,in,I-E
112,either,I-E
112,direction,I-E
112,the,O
112,failure,O
112,occurred,O
112,on,O
112,multiple,O
112,occasions,O
112,the,O
112,cause,O
112,of,O
112,the,O
112,failure,O
112,was,O
112,not,O
112,determined,O
112,the,O
112,local,O
112,dealer,O
112,and,O
112,manufacturer,O
112,was,O
112,not,O
112,notified,O
112,the,O
112,failure,O
112,mileage,O
112,was,O
112,12500000,O
113,tl,O
113,the,O
113,contact,O
113,owns,O
113,a,O
113,2010,O
113,ford,O
113,fusion,O
113,the,O
113,contact,O
113,stated,O
113,that,O
113,the,B-E
113,brake,I-E
113,pedal,I-E
113,had,I-E
113,to,I-E
113,be,I-E
113,depressed,I-E
113,to,I-E
113,the,I-E
113,floorboard,I-E
113,to,I-E
113,stop,I-E
113,the,I-E
113,vehicle,I-E
113,the,I-E
113,power,I-E
113,steering,I-E
113,assist,I-E
113,warning,I-E
113,light,I-E
113,illuminated,I-E
113,the,O
113,vehicle,O
113,was,O
113,taken,O
113,to,O
113,an,O
113,independent,O
113,mechanic,O
113,where,O
113,the,O
113,master,O
113,cylinder,O
113,was,O
113,inspected,O
113,the,O
113,mechanic,O
113,was,O
113,unable,O
113,provide,O
113,a,O
113,cause,O
113,of,O
113,the,O
113,failure,O
113,the,O
113,vehicle,O
113,was,O
113,not,O
113,repaired,O
113,the,O
113,vehicle,O
113,was,O
113,not,O
113,taken,O
113,to,O
113,a,O
113,dealer,O
113,the,O
113,manufacturer,O
113,was,O
113,not,O
113,made,O
113,aware,O
113,of,O
113,the,O
113,failure,O
113,the,O
113,failure,O
113,mileage,O
113,was,O
113,approximately,O
113,17500000,O
119,the,B-E
119,power,I-E
119,steering,I-E
119,assist,I-E
119,fault,I-E
119,that,O
119,is,O
119,currently,O
119,on,O
119,recall,O
119,for,O
119,2011,O
119,and,O
119,up,O
119,is,O
119,the,O
119,same,O
119,exact,O
119,thing,O
119,that,O
119,is,O
119,happening,O
119,to,O
119,my,O
119,2010,O
119,i,O
119,need,O
119,the,O
119,2010,O
119,to,O
119,be,O
119,reevaluated,O
119,and,O
119,added,O
119,to,O
119,that,O
119,recall,O
119,i,O
119,did,O
119,nothing,O
119,to,O
119,cause,O
119,the,O
119,power,O
119,steering,O
119,to,O
119,go,O
119,out,O
119,this,O
119,is,O
119,100,O
119,on,O
119,ford,O
119,they,O
119,need,O
119,to,O
119,fix,O
119,the,O
119,issue,O
119,i,O
119,have,O
119,no,O
119,power,O
119,steering,O
119,and,O
119,if,O
119,i,O
119,were,O
119,to,O
119,ever,O
119,wreck,O
119,due,O
119,to,O
119,this,O
119,issue,O
119,i,O
119,will,O
119,involve,O
119,lawyers,O
119,and,O
119,get,O
119,the,O
119,ford,O
119,name,O
119,involved,O
119,2010,O
119,needs,O
119,to,O
119,be,O
119,added,O
119,to,O
119,the,O
119,recall,O
119,i,O
119,am,O
119,not,O
119,the,O
119,only,O
119,2010,O
119,with,O
119,this,O
119,same,O
119,issue,O
119,if,O
119,its,O
119,happening,O
119,to,O
119,thousands,O
119,of,O
119,2010s,O
119,it,O
119,is,O
119,a,O
119,ford,O
119,recall,O
119,issue,O
119,not,O
119,car,O
119,owner,O
119,issue,O
119,i,O
119,need,O
119,this,O
129,my,O
129,2017,O
129,chevy,O
129,volt,O
129,has,O
129,an,B-C
129,adaptive,I-C
129,cruise,I-C
129,control,I-C
129,problem,I-C
129,it,O
129,will,O
129,only,O
129,work,O
129,when,O
129,it,O
129,wants,O
129,to,O
129,but,O
129,what,O
129,make,O
129,it,O
129,so,O
129,dangerous,O
129,is,O
129,that,O
129,if,O
129,you,O
129,get,O
129,it,O
129,to,O
129,engage,O
129,it,O
129,will,O
129,randomly,O
129,and,O
129,without,O
129,any,O
129,warning,O
129,disengage,O
129,itself,O
129,if,O
129,you,O
129,are,O
129,using,O
129,the,O
129,2017,O
129,volt,O
129,in,O
129,the,O
129,low,O
129,gear,O
129,mode,O
129,and,O
129,this,O
129,happens,O
129,the,O
129,car,O
129,will,O
129,rapidly,O
129,decelerate,O
129,which,O
129,is,O
129,very,O
129,dangerous,O
129,and,O
129,has,O
129,almost,O
129,cause,O
129,the,B-E
129,people,I-E
129,behind,I-E
129,me,I-E
129,to,I-E
129,run,I-E
129,into,I-E
129,me,I-E
129,i,O
129,have,O
129,tried,O
129,to,O
129,get,O
129,this,O
129,fixed,O
129,several,O
129,times,O
129,but,O
129,it,O
129,seems,O
129,nobody,O
129,knows,O
129,what,O
129,to,O
129,do,O
129,with,O
129,it,O
129,and,O
129,they,O
129,will,O
129,try,O
129,but,O
129,it,O
129,just,O
129,goes,O
129,right,O
129,back,O
129,to,O
129,doing,O
129,it,O
129,again,O
134,vehicle,O
134,has,O
134,been,O
134,observed,O
134,to,O
134,undergo,B-E
134,unnecessary,I-E
134,emergency,I-E
134,braking,I-E
134,operations,I-E
134,during,I-E
134,the,I-E
134,use,I-E
134,of,I-E
134,the,I-E
134,adaptive,I-E
134,cruise,I-E
134,control,I-E
134,system,I-E
134,the,O
134,vehicle,O
134,seems,O
134,to,O
134,be,O
134,sensing,O
134,something,O
134,thats,O
134,not,O
134,actually,O
134,present,O
134,and,O
134,this,O
134,causes,O
134,it,O
134,to,O
134,brake,O
134,rapidly,O
134,the,O
134,problem,O
134,is,O
134,not,O
134,repeatable,O
134,when,O
134,driving,O
134,the,O
134,same,O
134,route,O
134,under,O
134,similar,O
134,conditions,O
134,this,O
134,is,O
134,an,O
134,ongoing,O
134,problem,O
134,that,O
134,has,O
134,been,O
134,brought,O
134,up,O
134,with,O
134,the,O
134,honda,O
134,dealer,O
134,but,O
134,as,O
134,yet,O
134,remains,O
134,an,O
134,unresolved,O
134,intermittent,O
134,problem,O
141,toyota,O
141,pre-collision,O
141,system,O
141,with,O
141,pedestrian,O
141,detection,O
141,does,O
141,not,O
141,appear,O
141,to,O
141,work,O
141,as,O
141,advertised,O
141,the,O
141,vehicle,O
141,has,O
141,been,O
141,back,O
141,to,O
141,the,O
141,dealership,O
141,due,O
141,to,O
141,the,O
141,pre-collision,O
141,system,O
141,not,O
141,sending,O
141,a,O
141,warning,O
141,as,O
141,it,O
141,should,O
141,dealership,O
141,stated,O
141,that,O
141,there,O
141,would,O
141,most,O
141,like,O
141,cause,O
141,damage,O
141,to,O
141,my,O
141,vehicle,O
141,if,O
141,they,O
141,attempted,O
141,to,O
141,test,O
141,the,O
141,system,O
141,the,O
141,the,O
141,vehicle,O
141,did,O
141,not,O
141,stop,O
141,as,O
141,it,O
141,should,O
141,they,O
141,would,O
141,not,O
141,be,O
141,responsible,O
141,for,O
141,the,O
141,damage,O
141,they,O
141,caused,O
141,i,O
141,also,O
141,contacted,O
141,toyota,O
141,directly,O
141,how,O
141,said,O
141,they,O
141,could,O
141,not,O
141,comment,O
141,and,O
141,i,O
141,need,O
141,to,O
141,refer,O
141,to,O
141,the,O
141,toyota,O
141,documentation,O
141,which,O
141,i,O
141,explained,O
141,show,O
141,the,O
141,vehicle,O
141,sending,O
141,warnings,O
141,and,O
141,stopping,O
141,well,O
141,before,O
141,my,O
141,vehicle,O
141,does,O
141,the,O
141,dealership,O
141,did,O
141,confirm,O
141,the,O
141,sensitivity,O
141,was,O
141,turned,O
141,all,O
141,the,O
141,way,O
141,up,O
141,they,O
144,i,O
144,own,O
144,a,O
144,2008,O
144,ford,O
144,escape,O
144,that,O
144,has,O
144,recently,O
144,been,O
144,diagnosed,O
144,with,O
144,a,B-C
144,known,I-C
144,recalled,I-C
144,issue,I-C
144,with,I-C
144,the,I-C
144,torque,I-C
144,sensor,I-C
144,error,I-C
144,code,I-C
144,b2278,O
144,it,O
144,has,O
144,caused,O
144,the,B-E
144,electric,I-E
144,power,I-E
144,steering,I-E
144,assist,I-E
144,to,I-E
144,turn,I-E
144,off,I-E
144,my,I-E
144,vehicle,I-E
144,currently,O
144,has,O
144,no,O
144,power,O
144,steering,O
144,due,O
144,to,O
144,this,O
144,issue,O
144,that,O
144,has,O
144,already,O
144,been,O
144,recalled,O
144,my,O
144,vehicle,O
144,falls,O
144,under,O
144,the,O
144,model,O
144,and,O
144,year,O
144,that,O
144,ford,O
144,recalled,O
144,the,O
144,part,O
144,on,O
144,however,O
144,the,O
144,ford,O
144,motor,O
144,company,O
144,is,O
144,claiming,O
144,they,O
144,have,O
144,no,O
144,responsibility,O
144,in,O
144,the,O
144,repair,O
144,or,O
144,replacement,O
144,of,O
144,the,O
144,part,O
144,luckily,O
144,i,O
144,was,O
144,at,O
144,a,O
144,slow,O
144,speed,O
144,when,O
144,the,O
144,power,O
144,steering,O
144,went,O
144,out,O
144,and,O
144,did,O
144,not,O
144,cause,O
144,an,O
144,accident,O
154,driving,O
154,in,O
154,inclement,O
154,weather,O
154,snowfreezing,O
154,rain,O
154,the,O
154,honda,O
154,sense,O
154,radar,O
154,will,O
154,become,O
154,covered,O
154,in,O
154,snow,O
154,and,O
154,or,O
154,ice,O
154,causing,O
154,it,O
154,to,O
154,light,O
154,up,O
154,the,O
154,dashboard,O
154,with,O
154,warning,O
154,lights,O
154,none,O
154,of,O
154,the,O
154,honda,O
154,safety,O
154,features,O
154,work,O
154,adaptive,O
154,cruise,O
154,lane,O
154,assist,O
154,automatic,O
154,braking,O
154,even,O
154,if,O
154,you,O
154,are,O
154,not,O
154,using,O
154,them,O
154,at,O
154,the,O
154,time,O
154,they,O
154,all,O
154,shut,O
154,down,O
154,the,O
154,worst,O
154,being,O
154,the,B-C
154,automatic,I-C
154,braking,O
154,could,O
154,cause,O
154,wrecks,B-E
154,if,O
154,it,O
154,hasnt,O
154,already,O
154,when,O
154,the,O
154,dash,O
154,lights,O
154,up,O
154,it,O
154,starts,O
154,beeping,O
154,constantly,O
154,and,O
154,you,O
154,have,O
154,to,O
154,close,O
154,out,O
154,2021-03-04 00:00:00,O
154,notifications,O
154,before,O
154,it,O
154,will,O
154,stop,O
154,blinking,O
154,has,O
154,happened,O
154,on,O
154,highway,O
154,as,O
154,well,O
154,as,O
154,just,O
154,normal,O
154,driving,O
154,state,O
154,roads,O
154,has,O
154,happened,O
154,to,O
154,me,O
154,3,O
154,different,O
154,times,O
154,car,O
154,has,O
154,12000,O
154,miles,O
174,on,O
174,three,O
174,separate,O
174,occasions,O
174,the,B-C
174,emergency,I-C
174,braking,I-C
174,system,I-C
174,engaged,I-C
174,while,I-C
174,driving,I-C
174,at,I-C
174,a,I-C
174,moderate,I-C
174,speed,I-C
174,without,O
174,reason,O
174,today,O
174,is,O
174,the,O
174,second,O
174,visit,O
174,to,O
174,the,O
174,dealer,O
174,to,O
174,rectify,O
174,the,O
174,issue,O
174,the,O
174,most,O
174,recent,O
174,occurance,O
174,was,O
174,2520,O
174,and,O
174,almost,O
174,caused,O
174,a,B-E
174,vehicle,I-E
174,behind,I-E
174,me,I-E
174,to,I-E
174,run,I-E
174,into,I-E
174,my,I-E
174,suv,I-E
181,tl,O
181,the,O
181,contact,O
181,owned,O
181,a,O
181,2008,O
181,mercury,O
181,mariner,O
181,while,O
181,driving,O
181,the,B-E
181,power,I-E
181,steering,I-E
181,assist,I-E
181,suddenly,I-E
181,failed,I-E
181,and,O
181,the,O
181,steering,O
181,became,O
181,difficult,O
181,to,O
181,turn,O
181,the,O
181,cause,O
181,of,O
181,the,O
181,failure,O
181,was,O
181,not,O
181,determined,O
181,the,O
181,contact,O
181,was,O
181,unable,O
181,to,O
181,drive,O
181,the,O
181,vehicle,O
181,safely,O
181,the,O
181,contact,O
181,stated,O
181,that,O
181,the,O
181,while,O
181,driving,O
181,approximately,O
181,60,O
181,mph,O
181,the,O
181,power,O
181,steering,O
181,assist,O
181,failure,O
181,message,O
181,suddenly,O
181,occurred,O
181,and,O
181,the,O
181,steering,O
181,wheel,O
181,became,O
181,very,O
181,difficult,O
181,to,O
181,turn,O
181,in,O
181,either,O
181,direction,O
181,the,O
181,manufacturer,O
181,and,O
181,local,O
181,dealer,O
181,was,O
181,not,O
181,notified,O
181,the,O
181,vin,O
181,was,O
181,not,O
181,included,O
181,in,O
181,the,O
181,nhtsa,O
181,campaign,O
181,number,O
181,14v284000steering,O
181,the,O
181,contact,O
181,stated,O
181,that,O
181,the,O
181,vehicle,O
181,had,O
181,experienced,O
181,the,O
181,same,O
181,failure,O
181,listed,O
181,in,O
181,the,O
181,recall,O
181,the,O
181,failure,O
181,mileage,O
181,was,O
181,21500000,O
182,this,O
182,is,O
182,a,O
182,known,O
182,issue,O
182,loss,O
182,of,O
182,steering,O
182,assist,O
182,occurred,O
182,this,O
182,past,O
182,week,O
182,3,O
182,times,O
182,we,O
182,took,O
182,the,O
182,vehicle,O
182,in,O
182,for,O
182,the,O
182,recall,O
182,on,O
182,this,O
182,item,O
182,2019-05-16 00:00:00,O
182,when,O
182,the,O
182,system,O
182,was,O
182,reprogrammed,O
182,by,O
182,the,O
182,techs,O
182,at,O
182,the,O
182,chevy,O
182,dealership,O
182,we,O
182,had,O
182,never,O
182,experienced,O
182,this,O
182,issue,O
182,then,O
182,last,O
182,week,O
182,the,O
182,issue,O
182,occurred,O
182,there,O
182,was,O
182,a,B-E
182,temporary,I-E
182,loss,I-E
182,of,I-E
182,power,I-E
182,assist,I-E
182,on,O
182,a,O
182,long,O
182,right,O
182,hand,O
182,turn,O
182,at,O
182,35,O
182,mph,O
182,when,O
182,a,O
182,female,O
182,was,O
182,driving,O
182,which,O
182,caused,O
182,some,O
182,concern,O
182,then,O
182,yesterday,O
182,the,O
182,steering,O
182,stopped,O
182,entirely,O
182,in,O
182,a,O
182,parking,O
182,lot,O
182,i,O
182,arrived,O
182,and,O
182,got,O
182,in,O
182,the,O
182,car,O
182,and,O
182,was,O
182,able,O
182,to,O
182,steer,O
182,but,O
182,someone,O
182,of,O
182,lesser,O
182,strength,O
182,could,O
182,not,O
182,have,O
182,i,O
182,drove,O
182,around,O
182,the,O
182,parking,O
182,lot,O
182,and,O
182,was,O
182,headed,O
182,straight,O
185,tl,O
185,the,O
185,contact,O
185,owns,O
185,a,O
185,2012,O
185,ford,O
185,fusion,O
185,while,O
185,stopped,O
185,at,O
185,an,O
185,intersection,O
185,making,O
185,a,O
185,left,O
185,turn,O
185,the,B-C
185,steering,I-C
185,power,I-C
185,steering,I-C
185,assist,I-C
185,warning,I-C
185,light,I-C
185,illuminated,I-C
185,which,O
185,caused,O
185,the,B-E
185,steering,I-E
185,to,I-E
185,cease,I-E
185,the,O
185,contact,O
185,was,O
185,able,O
185,to,O
185,drive,O
185,the,O
185,vehicle,O
185,in,O
185,manual,O
185,steering,O
185,mode,O
185,to,O
185,his,O
185,fathers,O
185,residence,O
185,bickford,O
185,ford,O
185,3100,O
185,bickford,O
185,ave,O
185,snohomish,O
185,wa,O
185,98290,O
185,425334-4045,O
185,was,O
185,contacted,O
185,by,O
185,phone,O
185,and,O
185,informed,O
185,of,O
185,the,O
185,failure,O
185,the,O
185,contact,O
185,was,O
185,informed,O
185,that,O
185,the,O
185,vin,O
185,was,O
185,not,O
185,subjected,O
185,to,O
185,a,O
185,recall,O
185,the,O
185,manufacturer,O
185,was,O
185,not,O
185,contacted,O
185,or,O
185,informed,O
185,of,O
185,the,O
185,failure,O
185,the,O
185,approximate,O
185,failure,O
185,mileage,O
185,was,O
185,16000000,O
185,the,O
185,vin,O
185,was,O
185,not,O
185,available,O
201,constantly,O
201,getting,O
