2051,in,I-E
2051,either,I-E
2051,direction,I-E
2051,the,O
2051,vehicle,O
2051,was,O
2051,taken,O
2051,to,O
2051,an,O
2051,unknown,O
2051,dealer,O
2051,to,O
2051,be,O
2051,diagnosed,O
2051,the,O
2051,contact,O
2051,was,O
2051,informed,O
2051,that,O
2051,the,O
2051,steering,O
2051,rack,O
2051,was,O
2051,defective,O
2051,and,O
2051,needed,O
2051,to,O
2051,be,O
2051,replaced,O
2051,the,O
2051,vehicle,O
2051,was,O
2051,not,O
2051,repaired,O
2051,the,O
2051,manufacturer,O
2051,was,O
2051,notified,O
2051,of,O
2051,the,O
2051,failure,O
2051,there,O
2051,was,O
2051,no,O
2051,assistance,O
2051,offered,O
2051,the,O
2051,failure,O
2051,mileage,O
2051,was,O
2051,10000000,O
2052,experienced,O
2052,loss,B-E
2052,of,I-E
2052,electric,I-E
2052,power,I-E
2052,steering,I-E
2052,assist,I-E
2052,while,O
2052,driving,O
2052,on,O
2052,winding,O
2052,mountain,O
2052,road,O
2052,within,O
2052,11,O
2052,months,O
2052,of,O
2052,having,O
2052,recall,O
2052,14s06,O
2052,performed,O
2052,on,O
2052,vehicle,O
2052,was,O
2052,informed,O
2052,by,O
2052,ford,O
2052,service,O
2052,that,O
2052,cause,O
2052,was,O
2052,failure,B-C
2052,of,I-C
2052,part,I-C
2052,replaced,I-C
2052,to,O
2052,resolve,O
2052,recall,O
2052,14s06,O
2053,car,O
2053,has,O
2053,almost,O
2053,15000,O
2053,miles,O
2053,it,O
2053,has,O
2053,developed,O
2053,a,O
2053,strange,O
2053,sticking,O
2053,issue,O
2053,in,O
2053,the,O
2053,steering,O
2053,while,O
2053,driving,O
2053,on,O
2053,the,O
2053,highway,O
2053,it,O
2053,almost,O
2053,feels,O
2053,like,O
2053,someone,O
2053,is,O
2053,lightly,O
2053,holding,O
2053,onto,O
2053,the,O
2053,wheel,O
2053,as,O
2053,im,O
2053,slightly,O
2053,turning,O
2053,and,O
2053,then,O
2053,suddenly,O
2053,lets,O
2053,go,O
2053,this,O
2053,causes,O
2053,me,O
2053,to,O
2053,overcorrect,O
2053,to,O
2053,stay,O
2053,in,O
2053,the,O
2053,lane,O
2053,and,O
2053,it,O
2053,becomes,O
2053,a,O
2053,fight,O
2053,to,O
2053,keep,O
2053,the,O
2053,car,O
2053,in,O
2053,between,O
2053,lanes,O
2053,it,O
2053,is,O
2053,most,O
2053,apparent,O
2053,when,O
2053,exiting,O
2053,freeway,O
2053,ramps,O
2053,and,O
2053,changing,O
2053,lanes,O
2053,although,O
2053,its,O
2053,also,O
2053,apparent,O
2053,on,O
2053,the,O
2053,freeway,O
2053,when,O
2053,small,O
2053,corrections,O
2053,are,O
2053,needed,O
2053,to,O
2053,keep,O
2053,the,O
2053,vehicle,O
2053,in,O
2053,between,O
2053,lanes,O
2053,the,O
2053,other,O
2053,symptom,O
2053,is,O
2053,that,O
2053,the,O
2053,car,O
2053,has,O
2053,become,O
2053,difficult,O
2053,to,O
2053,keep,O
2053,in,O
2053,a,O
2053,straight,O
2053,line,O
2053,it,O
2053,requires,O
2053,constant,O
2053,light,O
2053,correction,O
2053,of,O
2053,the,O
2053,steering,O
2053,wheel,O
2053,because,O
2053,the,O
2053,car,O
2054,same,O
2054,as,O
2054,other,O
2054,people,O
2054,-,O
2054,i,O
2054,juts,O
2054,copied,O
2054,another,O
2054,persons,O
2054,complaint,O
2054,as,O
2054,its,O
2054,identical,O
2054,and,O
2054,same,O
2054,mileage,O
2054,etc,O
2054,-,O
2054,this,O
2054,is,O
2054,a,O
2054,real,O
2054,problem,O
2054,car,O
2054,has,O
2054,almost,O
2054,15000,O
2054,miles,O
2054,it,O
2054,has,O
2054,developed,O
2054,a,O
2054,strange,O
2054,sticking,O
2054,issue,O
2054,in,O
2054,the,O
2054,steering,O
2054,while,O
2054,driving,O
2054,on,O
2054,the,O
2054,highway,O
2054,it,O
2054,almost,O
2054,feels,O
2054,like,O
2054,someone,O
2054,is,O
2054,lightly,O
2054,holding,O
2054,onto,O
2054,the,O
2054,wheel,O
2054,as,O
2054,im,O
2054,slightly,O
2054,turning,O
2054,and,O
2054,then,O
2054,suddenly,O
2054,lets,O
2054,go,O
2054,this,O
2054,causes,O
2054,me,O
2054,to,O
2054,overcorrect,O
2054,to,O
2054,stay,O
2054,in,O
2054,the,O
2054,lane,O
2054,and,O
2054,it,O
2054,becomes,O
2054,a,O
2054,fight,O
2054,to,O
2054,keep,O
2054,the,O
2054,car,O
2054,in,O
2054,between,O
2054,lanes,O
2054,it,O
2054,is,O
2054,most,O
2054,apparent,O
2054,when,O
2054,exiting,O
2054,freeway,O
2054,ramps,O
2054,and,O
2054,changing,O
2054,lanes,O
2054,although,O
2054,its,O
2054,also,O
2054,apparent,O
2054,on,O
2054,the,O
2054,freeway,O
2054,when,O
2054,small,O
2054,corrections,O
2054,are,O
2054,needed,O
2054,to,O
2054,keep,O
2054,the,O
2054,vehicle,O
2054,in,O
2054,between,O
2054,lanes,O
2054,the,O
2054,other,O
2054,symptom,O
2055,driving,O
2055,on,O
2055,highway,O
2055,10,O
2055,lake,O
2055,city,O
2055,to,O
2055,jacksonville,O
2055,fl,O
2055,suddenly,O
2055,heavy,B-C
2055,rain,I-C
2055,caused,O
2055,car,B-E
2055,to,I-E
2055,skid,I-E
2055,driving,I-E
2055,in,I-E
2055,autopilot,I-E
2055,mode,I-E
2055,at,O
2055,70mph,O
2055,the,O
2055,road,O
2055,changed,O
2055,from,O
2055,asphalt,O
2055,to,O
2055,concrete,O
2055,and,O
2055,car,O
2055,could,O
2055,not,O
2055,handle,O
2055,that,O
2055,change,O
2055,car,O
2055,went,O
2055,into,O
2055,hydroplanskid,O
2055,mode,O
2055,with,O
2055,15,O
2055,snake,O
2055,lapses,O
2055,before,O
2055,i,O
2055,could,O
2055,bring,O
2055,it,O
2055,to,O
2055,rest,O
2055,on,O
2055,shoulder,O
2055,we,O
2055,were,O
2055,lucky,O
2055,to,O
2055,have,O
2055,survived,O
2055,as,O
2055,a,O
2055,semi,O
2055,truck,O
2055,was,O
2055,just,O
2055,20,O
2055,seconds,O
2055,behind,O
2055,us,O
2055,the,O
2055,car,O
2055,even,O
2055,after,O
2055,halting,O
2055,accerelated,O
2055,on,O
2055,its,O
2055,own,O
2055,causing,O
2055,another,O
2055,small,O
2055,burst,O
2055,of,O
2055,skiddingto,O
2055,add,O
2055,to,O
2055,the,O
2055,woes,O
2055,-,O
2055,the,O
2055,auomated,O
2055,wipers,O
2055,on,O
2055,this,O
2055,car,O
2055,are,O
2055,too,O
2055,slow,O
2055,sudden,B-C
2055,rain,I-C
2055,pour,I-C
2055,on,I-C
2055,windshield,I-C
2055,cause,O
2055,lack,B-E
2055,of,I-E
2056,cause,
2056,unknown,O
2056,the,O
2056,vehicle,O
2056,was,O
2056,stopped,O
2056,just,O
2056,before,O
2056,entering,O
2056,into,O
2056,a,O
2056,head,O
2056,in,O
2056,parking,O
2056,space,O
2056,when,O
2056,with,O
2056,the,O
2056,brake,O
2056,depressed,O
2056,the,B-E
2056,vehicle,I-E
2056,accelerated,I-E
2056,suddenly,O
2056,and,O
2056,uncontrollably,O
2056,causing,O
2056,it,O
2056,to,O
2056,jump,O
2056,the,O
2056,curb,O
2056,and,O
2056,take,O
2056,down,O
2056,a,O
2056,retaining,O
2056,wall,O
2056,it,O
2056,continued,O
2056,through,O
2056,the,O
2056,wall,O
2056,until,O
2056,it,O
2056,was,O
2056,stopped,O
2056,by,O
2056,a,O
2056,tree,O
2056,vehicle,O
2056,was,O
2056,a,O
2056,total,O
2056,loss,O
2056,vehicle,O
2056,settings,O
2056,at,O
2056,the,O
2056,time,O
2056,of,O
2056,incident,O
2056,were,O
2056,as,O
2056,follows,O
2056,there,O
2056,is,O
2056,no,O
2056,autopilot,O
2056,on,O
2056,this,O
2056,model,O
2056,s,O
2056,and,O
2056,cruise,O
2056,control,O
2056,was,O
2056,off,O
2056,additionally,O
2056,the,O
2056,car,O
2056,was,O
2056,set,O
2056,with,O
2056,creep,O
2056,mode,O
2056,off,O
2056,hvac,O
2056,was,O
2056,on,O
2057,on,O
2057,many,O
2057,occasions,O
2057,the,B-C
2057,automatic,I-C
2057,braking,I-C
2057,system,I-C
2057,and,I-C
2057,blind,I-C
2057,spot,I-C
2057,detection,I-C
2057,systems,I-C
2057,have,I-C
2057,engaged,I-C
2057,at,I-C
2057,inappropriate,I-C
2057,times,I-C
2057,most,O
2057,recently,O
2057,the,O
2057,automatic,O
2057,braking,O
2057,system,O
2057,engaged,O
2057,when,O
2057,safely,O
2057,merging,O
2057,with,O
2057,proper,O
2057,signaling,O
2057,from,O
2057,the,O
2057,right,O
2057,lane,O
2057,which,O
2057,was,O
2057,ending,O
2057,to,O
2057,the,O
2057,next,O
2057,to,O
2057,the,O
2057,left,O
2057,lane,O
2057,when,O
2057,the,O
2057,only,O
2057,vehicle,O
2057,in,O
2057,the,O
2057,vicinity,O
2057,was,O
2057,fully,O
2057,in,O
2057,the,O
2057,left,O
2057,turn,O
2057,lane,O
2057,there,O
2057,was,O
2057,enough,O
2057,space,O
2057,between,O
2057,our,O
2057,vehicle,O
2057,and,O
2057,the,O
2057,vehicle,O
2057,behind,O
2057,to,O
2057,avoid,O
2057,a,O
2057,rear,O
2057,end,O
2057,collision,O
2057,but,O
2057,the,O
2057,hard,O
2057,braking,O
2057,was,O
2057,unnecessary,O
2057,and,O
2057,could,O
2057,have,O
2057,caused,O
2057,damage,B-E
2057,or,I-E
2057,more,I-E
2057,serious,I-E
2057,injuries,I-E
2057,than,I-E
2057,those,I-E
2057,sustained,I-E
2057,by,I-E
2057,the,I-E
2057,driver,I-E
2057,and,I-E
2057,passenger,I-E
2057,caused,I-E
2057,by,I-E
2057,the,I-E
2057,seatbelt,I-E
2057,locking,I-E
2057,on,I-E
2057,the,I-E
2057,collarbone,I-E
2057,and,I-E
2057,chest,I-E
2057,because,O
2057,of,O
2057,the,O
2057,sudden,O
2057,application,O
2057,of,O
2057,brakes,O
2057,another,O
2057,recent,O
2057,incident,O
2057,was,O
2057,on,O
2057,the,O
2057,freeway,O
2057,when,O
2057,safely,O
2057,changing,O
2058,tl,O
2058,the,O
2058,contact,O
2058,owns,O
2058,a,O
2058,2013,O
2058,ford,O
2058,fusion,O
2058,the,O
2058,contact,O
2058,stated,O
2058,that,O
2058,after,O
2058,starting,O
2058,the,O
2058,vehicle,O
2058,the,B-E
2058,message,I-E
2058,steering,I-E
2058,assist,I-E
2058,failure,I-E
2058,had,I-E
2058,displayed,I-E
2058,and,I-E
2058,the,I-E
2058,steering,I-E
2058,wheel,I-E
2058,was,I-E
2058,difficult,I-E
2058,to,I-E
2058,turn,I-E
2058,in,I-E
2058,either,I-E
2058,direction,I-E
2058,the,O
2058,cause,O
2058,of,O
2058,the,O
2058,failure,O
2058,was,O
2058,not,O
2058,yet,O
2058,determined,O
2058,the,O
2058,manufacturer,O
2058,and,O
2058,local,O
2058,dealer,O
2058,were,O
2058,not,O
2058,notified,O
2058,the,O
2058,failure,O
2058,mileage,O
2058,was,O
2058,4300000,O
2059,tl,O
2059,the,O
2059,contact,O
2059,owns,O
2059,a,O
2059,2011,O
2059,ford,O
2059,fusion,O
2059,the,O
2059,contact,O
2059,stated,O
2059,that,O
2059,after,O
2059,starting,O
2059,the,O
2059,vehicle,O
2059,the,B-E
2059,power,I-E
2059,steering,I-E
2059,assist,I-E
2059,fault,I-E
2059,warning,I-E
2059,light,I-E
2059,displayed,I-E
2059,on,I-E
2059,the,I-E
2059,instrument,I-E
2059,panel,I-E
2059,and,I-E
2059,the,I-E
2059,steering,I-E
2059,wheel,I-E
2059,became,I-E
2059,difficult,I-E
2059,to,I-E
2059,turn,I-E
2059,in,I-E
2059,either,I-E
2059,direction,I-E
2059,the,O
2059,failure,O
2059,occurred,O
2059,on,O
2059,multiple,O
2059,occasions,O
2059,the,O
2059,cause,O
2059,of,O
2059,the,O
2059,failure,O
2059,was,O
2059,not,O
2059,determined,O
2059,the,O
2059,local,O
2059,dealer,O
2059,and,O
2059,manufacturer,O
2059,was,O
2059,not,O
2059,notified,O
2059,the,O
2059,failure,O
2059,mileage,O
2059,was,O
2059,12500000,O
2060,tl,O
2060,the,O
2060,contact,O
2060,owns,O
2060,a,O
2060,2010,O
2060,ford,O
2060,fusion,O
2060,the,O
2060,contact,O
2060,stated,O
2060,that,O
2060,the,B-E
2060,brake,I-E
2060,pedal,I-E
2060,had,I-E
2060,to,I-E
2060,be,I-E
2060,depressed,I-E
2060,to,I-E
2060,the,I-E
2060,floorboard,I-E
2060,to,I-E
2060,stop,I-E
2060,the,I-E
2060,vehicle,I-E
2060,the,I-E
2060,power,I-E
2060,steering,I-E
2060,assist,I-E
2060,warning,I-E
2060,light,I-E
2060,illuminated,I-E
2060,the,O
2060,vehicle,O
2060,was,O
2060,taken,O
2060,to,O
2060,an,O
2060,independent,O
2060,mechanic,O
2060,where,O
2060,the,O
2060,master,O
2060,cylinder,O
2060,was,O
2060,inspected,O
2060,the,O
2060,mechanic,O
2060,was,O
2060,unable,O
2060,provide,O
2060,a,O
2060,cause,O
2060,of,O
2060,the,O
2060,failure,O
2060,the,O
2060,vehicle,O
2060,was,O
2060,not,O
2060,repaired,O
2060,the,O
2060,vehicle,O
2060,was,O
2060,not,O
2060,taken,O
2060,to,O
2060,a,O
2060,dealer,O
2060,the,O
2060,manufacturer,O
2060,was,O
2060,not,O
2060,made,O
2060,aware,O
2060,of,O
2060,the,O
2060,failure,O
2060,the,O
2060,failure,O
2060,mileage,O
2060,was,O
2060,approximately,O
2060,17500000,O
2061,the,B-E
2061,power,I-E
2061,steering,I-E
2061,assist,I-E
2061,fault,I-E
2061,that,O
2061,is,O
2061,currently,O
2061,on,O
2061,recall,O
2061,for,O
2061,2011,O
2061,and,O
2061,up,O
2061,is,O
2061,the,O
2061,same,O
2061,exact,O
2061,thing,O
2061,that,O
2061,is,O
2061,happening,O
2061,to,O
2061,my,O
2061,2010,O
2061,i,O
2061,need,O
2061,the,O
2061,2010,O
2061,to,O
2061,be,O
2061,reevaluated,O
2061,and,O
2061,added,O
2061,to,O
2061,that,O
2061,recall,O
2061,i,O
2061,did,O
2061,nothing,O
2061,to,O
2061,cause,O
2061,the,O
2061,power,O
2061,steering,O
2061,to,O
2061,go,O
2061,out,O
2061,this,O
2061,is,O
2061,100,O
2061,on,O
2061,ford,O
2061,they,O
2061,need,O
2061,to,O
2061,fix,O
2061,the,O
2061,issue,O
2061,i,O
2061,have,O
2061,no,O
2061,power,O
2061,steering,O
2061,and,O
2061,if,O
2061,i,O
2061,were,O
2061,to,O
2061,ever,O
2061,wreck,O
2061,due,O
2061,to,O
2061,this,O
2061,issue,O
2061,i,O
2061,will,O
2061,involve,O
2061,lawyers,O
2061,and,O
2061,get,O
2061,the,O
2061,ford,O
2061,name,O
2061,involved,O
2061,2010,O
2061,needs,O
2061,to,O
2061,be,O
2061,added,O
2061,to,O
2061,the,O
2061,recall,O
2061,i,O
2061,am,O
2061,not,O
2061,the,O
2061,only,O
2061,2010,O
2061,with,O
2061,this,O
2061,same,O
2061,issue,O
2061,if,O
2061,its,O
2061,happening,O
2061,to,O
2061,thousands,O
2061,of,O
2061,2010s,O
2061,it,O
2061,is,O
2061,a,O
2061,ford,O
2061,recall,O
2061,issue,O
2061,not,O
2061,car,O
2061,owner,O
2061,issue,O
2061,i,O
2061,need,O
2061,this,O
2062,my,O
2062,2017,O
2062,chevy,O
2062,volt,O
2062,has,O
2062,an,B-C
2062,adaptive,I-C
2062,cruise,I-C
2062,control,I-C
2062,problem,I-C
2062,it,O
2062,will,O
2062,only,O
2062,work,O
2062,when,O
2062,it,O
2062,wants,O
2062,to,O
2062,but,O
2062,what,O
2062,make,O
2062,it,O
2062,so,O
2062,dangerous,O
2062,is,O
2062,that,O
2062,if,O
2062,you,O
2062,get,O
2062,it,O
2062,to,O
2062,engage,O
2062,it,O
2062,will,O
2062,randomly,O
2062,and,O
2062,without,O
2062,any,O
2062,warning,O
2062,disengage,O
2062,itself,O
2062,if,O
2062,you,O
2062,are,O
2062,using,O
2062,the,O
2062,2017,O
2062,volt,O
2062,in,O
2062,the,O
2062,low,O
2062,gear,O
2062,mode,O
2062,and,O
2062,this,O
2062,happens,O
2062,the,O
2062,car,O
2062,will,O
2062,rapidly,O
2062,decelerate,O
2062,which,O
2062,is,O
2062,very,O
2062,dangerous,O
2062,and,O
2062,has,O
2062,almost,O
2062,cause,O
2062,the,B-E
2062,people,I-E
2062,behind,I-E
2062,me,I-E
2062,to,I-E
2062,run,I-E
2062,into,I-E
2062,me,I-E
2062,i,O
2062,have,O
2062,tried,O
2062,to,O
2062,get,O
2062,this,O
2062,fixed,O
2062,several,O
2062,times,O
2062,but,O
2062,it,O
2062,seems,O
2062,nobody,O
2062,knows,O
2062,what,O
2062,to,O
2062,do,O
2062,with,O
2062,it,O
2062,and,O
2062,they,O
2062,will,O
2062,try,O
2062,but,O
2062,it,O
2062,just,O
2062,goes,O
2062,right,O
2062,back,O
2062,to,O
2062,doing,O
2062,it,O
2062,again,O
2063,vehicle,O
2063,has,O
2063,been,O
2063,observed,O
2063,to,O
2063,undergo,B-E
2063,unnecessary,I-E
2063,emergency,I-E
2063,braking,I-E
2063,operations,I-E
2063,during,I-E
2063,the,I-E
2063,use,I-E
2063,of,I-E
2063,the,I-E
2063,adaptive,I-E
2063,cruise,I-E
2063,control,I-E
2063,system,I-E
2063,the,O
2063,vehicle,O
2063,seems,O
2063,to,O
2063,be,O
2063,sensing,O
2063,something,O
2063,thats,O
2063,not,O
2063,actually,O
2063,present,O
2063,and,O
2063,this,O
2063,causes,O
2063,it,O
2063,to,O
2063,brake,O
2063,rapidly,O
2063,the,O
2063,problem,O
2063,is,O
2063,not,O
2063,repeatable,O
2063,when,O
2063,driving,O
2063,the,O
2063,same,O
2063,route,O
2063,under,O
2063,similar,O
2063,conditions,O
2063,this,O
2063,is,O
2063,an,O
2063,ongoing,O
2063,problem,O
2063,that,O
2063,has,O
2063,been,O
2063,brought,O
2063,up,O
2063,with,O
2063,the,O
2063,honda,O
2063,dealer,O
2063,but,O
2063,as,O
2063,yet,O
2063,remains,O
2063,an,O
2063,unresolved,O
2063,intermittent,O
2063,problem,O
2064,toyota,O
2064,pre-collision,O
2064,system,O
2064,with,O
2064,pedestrian,O
2064,detection,O
2064,does,O
2064,not,O
2064,appear,O
2064,to,O
2064,work,O
2064,as,O
2064,advertised,O
2064,the,O
2064,vehicle,O
2064,has,O
2064,been,O
2064,back,O
2064,to,O
2064,the,O
2064,dealership,O
2064,due,O
2064,to,O
2064,the,O
2064,pre-collision,O
2064,system,O
2064,not,O
2064,sending,O
2064,a,O
2064,warning,O
2064,as,O
2064,it,O
2064,should,O
2064,dealership,O
2064,stated,O
2064,that,O
2064,there,O
2064,would,O
2064,most,O
2064,like,O
2064,cause,O
2064,damage,O
2064,to,O
2064,my,O
2064,vehicle,O
2064,if,O
2064,they,O
2064,attempted,O
2064,to,O
2064,test,O
2064,the,O
2064,system,O
2064,the,O
2064,the,O
2064,vehicle,O
2064,did,O
2064,not,O
2064,stop,O
2064,as,O
2064,it,O
2064,should,O
2064,they,O
2064,would,O
2064,not,O
2064,be,O
2064,responsible,O
2064,for,O
2064,the,O
2064,damage,O
2064,they,O
2064,caused,O
2064,i,O
2064,also,O
2064,contacted,O
2064,toyota,O
2064,directly,O
2064,how,O
2064,said,O
2064,they,O
2064,could,O
2064,not,O
2064,comment,O
2064,and,O
2064,i,O
2064,need,O
2064,to,O
2064,refer,O
2064,to,O
2064,the,O
2064,toyota,O
2064,documentation,O
2064,which,O
2064,i,O
2064,explained,O
2064,show,O
2064,the,O
2064,vehicle,O
2064,sending,O
2064,warnings,O
2064,and,O
2064,stopping,O
2064,well,O
2064,before,O
2064,my,O
2064,vehicle,O
2064,does,O
2064,the,O
2064,dealership,O
2064,did,O
2064,confirm,O
2064,the,O
2064,sensitivity,O
2064,was,O
2064,turned,O
2064,all,O
2064,the,O
2064,way,O
2064,up,O
2064,they,O
2065,i,O
2065,own,O
2065,a,O
2065,2008,O
2065,ford,O
2065,escape,O
2065,that,O
2065,has,O
2065,recently,O
2065,been,O
2065,diagnosed,O
2065,with,O
2065,a,B-C
2065,known,I-C
2065,recalled,I-C
2065,issue,I-C
2065,with,I-C
2065,the,I-C
2065,torque,I-C
2065,sensor,I-C
2065,error,I-C
2065,code,I-C
2065,b2278,O
2065,it,O
2065,has,O
2065,caused,O
2065,the,B-E
2065,electric,I-E
2065,power,I-E
2065,steering,I-E
2065,assist,I-E
2065,to,I-E
2065,turn,I-E
2065,off,I-E
2065,my,I-E
2065,vehicle,I-E
2065,currently,O
2065,has,O
2065,no,O
2065,power,O
2065,steering,O
2065,due,O
2065,to,O
2065,this,O
2065,issue,O
2065,that,O
2065,has,O
2065,already,O
2065,been,O
2065,recalled,O
2065,my,O
2065,vehicle,O
2065,falls,O
2065,under,O
2065,the,O
2065,model,O
2065,and,O
2065,year,O
2065,that,O
2065,ford,O
2065,recalled,O
2065,the,O
2065,part,O
2065,on,O
2065,however,O
2065,the,O
2065,ford,O
2065,motor,O
2065,company,O
2065,is,O
2065,claiming,O
2065,they,O
2065,have,O
2065,no,O
2065,responsibility,O
2065,in,O
2065,the,O
2065,repair,O
2065,or,O
2065,replacement,O
2065,of,O
2065,the,O
2065,part,O
2065,luckily,O
2065,i,O
2065,was,O
2065,at,O
2065,a,O
2065,slow,O
2065,speed,O
2065,when,O
2065,the,O
2065,power,O
2065,steering,O
2065,went,O
2065,out,O
2065,and,O
2065,did,O
2065,not,O
2065,cause,O
2065,an,O
2065,accident,O
2066,driving,O
2066,in,O
2066,inclement,O
2066,weather,O
2066,snowfreezing,O
2066,rain,O
2066,the,O
2066,honda,O
2066,sense,O
2066,radar,O
2066,will,O
2066,become,O
2066,covered,O
2066,in,O
2066,snow,O
2066,and,O
2066,or,O
2066,ice,O
2066,causing,O
2066,it,O
2066,to,O
2066,light,O
2066,up,O
2066,the,O
2066,dashboard,O
2066,with,O
2066,warning,O
2066,lights,O
2066,none,O
2066,of,O
2066,the,O
2066,honda,O
2066,safety,O
2066,features,O
2066,work,O
2066,adaptive,O
2066,cruise,O
2066,lane,O
2066,assist,O
2066,automatic,O
2066,braking,O
2066,even,O
2066,if,O
2066,you,O
2066,are,O
2066,not,O
2066,using,O
2066,them,O
2066,at,O
2066,the,O
2066,time,O
2066,they,O
2066,all,O
2066,shut,O
2066,down,O
2066,the,O
2066,worst,O
2066,being,O
2066,the,B-C
2066,automatic,I-C
2066,braking,O
2066,could,O
2066,cause,O
2066,wrecks,B-E
2066,if,O
2066,it,O
2066,hasnt,O
2066,already,O
2066,when,O
2066,the,O
2066,dash,O
2066,lights,O
2066,up,O
2066,it,O
2066,starts,O
2066,beeping,O
2066,constantly,O
2066,and,O
2066,you,O
2066,have,O
2066,to,O
2066,close,O
2066,out,O
2066,3/4/21 0:00,O
2066,notifications,O
2066,before,O
2066,it,O
2066,will,O
2066,stop,O
2066,blinking,O
2066,has,O
2066,happened,O
2066,on,O
2066,highway,O
2066,as,O
2066,well,O
2066,as,O
2066,just,O
2066,normal,O
2066,driving,O
2066,state,O
2066,roads,O
2066,has,O
2066,happened,O
2066,to,O
2066,me,O
2066,3,O
2066,different,O
2066,times,O
2066,car,O
2066,has,O
2066,12000,O
2066,miles,O
2067,on,O
2067,three,O
2067,separate,O
2067,occasions,O
2067,the,B-C
2067,emergency,I-C
2067,braking,I-C
2067,system,I-C
2067,engaged,I-C
2067,while,I-C
2067,driving,I-C
2067,at,I-C
2067,a,I-C
2067,moderate,I-C
2067,speed,I-C
2067,without,O
2067,reason,O
2067,today,O
2067,is,O
2067,the,O
2067,second,O
2067,visit,O
2067,to,O
2067,the,O
2067,dealer,O
2067,to,O
2067,rectify,O
2067,the,O
2067,issue,O
2067,the,O
2067,most,O
2067,recent,O
2067,occurance,O
2067,was,O
2067,2520,O
2067,and,O
2067,almost,O
2067,caused,O
2067,a,B-E
2067,vehicle,I-E
2067,behind,I-E
2067,me,I-E
2067,to,I-E
2067,run,I-E
2067,into,I-E
2067,my,I-E
2067,suv,I-E
2068,tl,O
2068,the,O
2068,contact,O
2068,owned,O
2068,a,O
2068,2008,O
2068,mercury,O
2068,mariner,O
2068,while,O
2068,driving,O
2068,the,B-E
2068,power,I-E
2068,steering,I-E
2068,assist,I-E
2068,suddenly,I-E
2068,failed,I-E
2068,and,O
2068,the,O
2068,steering,O
2068,became,O
2068,difficult,O
2068,to,O
2068,turn,O
2068,the,O
2068,cause,O
2068,of,O
2068,the,O
2068,failure,O
2068,was,O
2068,not,O
2068,determined,O
2068,the,O
2068,contact,O
2068,was,O
2068,unable,O
2068,to,O
2068,drive,O
2068,the,O
2068,vehicle,O
2068,safely,O
2068,the,O
2068,contact,O
2068,stated,O
2068,that,O
2068,the,O
2068,while,O
2068,driving,O
2068,approximately,O
2068,60,O
2068,mph,O
2068,the,O
2068,power,O
2068,steering,O
2068,assist,O
2068,failure,O
2068,message,O
2068,suddenly,O
2068,occurred,O
2068,and,O
2068,the,O
2068,steering,O
2068,wheel,O
2068,became,O
2068,very,O
2068,difficult,O
2068,to,O
2068,turn,O
2068,in,O
2068,either,O
2068,direction,O
2068,the,O
2068,manufacturer,O
